Region,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_Moisture,Crop
Haryana,89.4411937399983,50.83004892910735,97.09921572218677,20.23365928954486,54.74070215660806,24.054999770841448,Wheat
Haryana,62.21840528002976,29.069918370757318,85.36656813638507,38.20418609889985,34.26767820158357,17.598119516135178,Bajra
Haryana,144.41299505886158,71.29068896392332,198.37613631729062,29.588333588412087,69.46043990628118,36.66704276540289,Sugarcane
Haryana,65.63739627561573,34.44103694274387,114.94358053451762,32.99112770260915,47.76675855421106,24.477557596734297,Cotton
Punjab,57.6781384186328,36.864106671159945,110.23723029244672,33.85289909074474,54.2319825270625,24.51487097184755,Cotton
Punjab,64.06679031702805,25.489154213028186,94.8928607639409,40.14970315651594,41.23422841374999,15.470066768179223,Bajra
Punjab,73.38045183058672,42.63047619697987,99.39201371904271,32.83124285873912,43.09255292587954,19.19876639148742,Cotton
Haryana,62.039507603936315,39.40690503338358,94.01420215652671,31.725189446449424,44.68471175804198,16.598646273223814,Cotton
Haryana,91.94603579199419,59.765671498384734,135.69422354602756,22.59099479304582,83.14696375811393,40.35667681121837,Rice
Haryana,93.19219419092062,41.93875317668574,108.39512476912466,24.456338512479014,62.47312493019198,26.601772272425674,Wheat
Punjab,69.01004637770302,49.73699255790025,84.45894563004315,16.56886552299118,64.1094765796301,25.354782376636052,Wheat
Haryana,153.96450386583922,86.15167894026051,198.7589029641455,23.79585359185943,68.13624506779409,32.48016203784869,Sugarcane
Punjab,58.89382147108165,46.97242446597265,112.27393444140219,34.042773078410875,48.9727300879187,23.88907150865811,Cotton
Haryana,101.15139861260703,51.35080467335723,100.61763489881056,17.401520927197637,58.41326358782113,30.01799214000482,Wheat
Punjab,100.63784651642733,60.49865079695299,141.71471864415355,24.80371814658851,74.12352735047993,41.331058672397106,Rice
Punjab,76.68015340532529,45.6712692076689,116.00997909205054,30.30381549664485,48.7122945679631,20.90603114481009,Cotton
Haryana,117.77139081378853,59.20169749258419,160.72998052148088,30.224006168364962,71.32127223185995,44.00332111208778,Rice
Punjab,119.44158127947183,71.5265171359613,145.959122803029,26.742980250703965,77.02838375934809,43.69829520748203,Rice
Haryana,119.8541362273873,57.30378900254899,147.93997705992686,31.207082165964767,78.52394721219494,42.698472960843134,Rice
Haryana,73.23324907291757,44.781615553951575,124.4561112290831,32.22586287720635,52.668114228664614,26.325118603904073,Cotton
Haryana,53.44893117372711,23.33469814744007,80.36870135951497,36.44311743760673,32.18898548708714,17.43355840134279,Bajra
Punjab,69.95820168992329,39.51086396139012,114.17211780246004,31.28192858971612,41.62145960419194,22.585381043720062,Cotton
Haryana,82.68780225788399,39.99850494749096,101.94089472178887,39.27126412670587,41.0549191097336,23.29532273495068,Cotton
Haryana,82.03492148225025,39.53307138318116,106.68858257964634,31.595690409766533,44.68553066550071,21.380305887670104,Cotton
Punjab,61.95530499495147,44.01803529298023,114.39917895316218,30.15030053418161,42.43066541331653,19.851966195277623,Cotton
Haryana,144.24130017535805,75.1720059235104,189.00281843241083,29.597539777394232,74.72251888183315,31.314776382066853,Sugarcane
Haryana,100.53846678523973,50.03548707234357,107.88210471066083,21.3969114948286,56.19278765770902,26.41642090589964,Wheat
Punjab,69.47030260418427,46.852576926220515,118.55628969088474,19.929099519290364,55.90009569707321,26.72435071519883,Wheat
Punjab,74.50536290347567,44.04891695299962,96.52733574125241,33.456024365460124,45.83226104106528,23.731128160020372,Cotton
Punjab,116.40870955169619,64.11312792608578,160.02527012292313,26.359414988478765,66.941074682564,40.5232287568292,Rice
Haryana,57.46890522513984,19.088521842353792,77.03104855978567,34.23677624222196,37.807366914783486,21.16583945684427,Bajra
Punjab,50.87520988112063,23.806512508352185,68.72995079133251,42.23067231994686,44.80648759767051,15.552451446200037,Bajra
Punjab,175.1080721891979,84.45869643684145,181.98819294927875,24.66803762183064,69.54382626225365,32.185586542723094,Sugarcane
Haryana,83.60200815247316,43.378607494753844,97.97540540517137,17.486741031423755,57.542522560826725,28.353669124584716,Wheat
Punjab,52.99793109782313,29.739371138193327,87.52843772111535,35.114980379992325,34.707386956552355,21.358105222700125,Bajra
Punjab,55.99305955746818,32.730821572397716,100.4789904683713,36.154712255765865,42.60881563640251,20.084133698729154,Bajra
Haryana,165.50178823491282,90.11322799203202,190.8867500397268,29.342557138890783,66.08939551024761,38.08032709613596,Sugarcane
Punjab,87.00960077102025,46.60770928721246,77.33058631346375,20.811840622268633,57.70001556471098,28.82240617568957,Wheat
Haryana,60.75028828184588,34.15328471433823,112.75487169289104,30.68909092049135,61.88884120644681,23.78929904792534,Cotton
Punjab,95.60971385155722,32.775811772328524,102.13408744659634,32.265703307602244,44.69795352623715,23.459314549327402,Cotton
Haryana,85.61035404865932,37.70071222778593,114.1723499621314,34.947084737233915,36.87949661010981,27.11391356344819,Cotton
Haryana,74.9200123365917,44.86463930234445,78.82038941954852,18.61174330318264,58.50974585869723,26.423428495524664,Wheat
Punjab,160.95412386326288,74.19383635184919,188.78750231249597,27.242921234201773,73.79990182286618,31.025808636687366,Sugarcane
Haryana,117.65672763718837,54.2620733869444,129.223497713067,28.940603252238102,77.8482215609654,41.18847327575584,Rice
Punjab,140.82461030948437,65.24328782087863,199.16654529171925,31.036314848571887,60.47772572695192,34.51211274500744,Sugarcane
Haryana,54.9178109902078,31.677694581270348,79.17486404091638,36.22138229593257,46.91008542226015,21.38180651414354,Bajra
Haryana,59.33184067271543,19.481352624850523,70.56071077507772,36.554657494392835,37.36986685634415,18.35888644259984,Bajra
Punjab,74.94256404484084,40.426623143904074,121.20387921714678,34.11624491398998,41.222696398994735,17.032926571821328,Cotton
Punjab,45.22162975095342,24.704975460069715,107.5978781165663,38.95083003222761,41.00370614807492,20.743949312540206,Bajra
Haryana,181.5623611512437,84.85449685615218,217.38309184993793,26.361151184940322,62.312761835334776,38.18433519412584,Sugarcane
Punjab,74.9301542523275,42.54946433525756,107.04689284039353,19.78928900165368,44.907037540281934,26.225075567394704,Wheat
Punjab,88.66492193302292,67.16923076095401,149.40264254156972,27.525505318883653,78.70122463268578,42.153300139110016,Rice
Haryana,101.708560532031,45.00453304472757,101.85857818608419,16.4104490436809,57.23490858504926,25.903535437137425,Wheat
Punjab,153.85238295173872,73.56000022298339,198.11454565538068,27.953652658701596,59.8377545096017,35.13189908044549,Sugarcane
Punjab,151.07794694066413,61.73737838050843,211.14817113702372,29.080540785079627,71.48030956201468,38.155256678577956,Sugarcane
Punjab,136.52285972252307,85.06996456212765,211.38128147645565,25.282289496970357,68.9391127949134,36.23255687664269,Sugarcane
Haryana,95.41708582555475,46.96941339696153,107.20299783005086,19.29613156981633,59.091433793807546,24.42300848435893,Wheat
Haryana,52.11470297849707,33.481782589745464,60.33225239163961,42.194250157440486,37.494561591550784,20.441986485562147,Bajra
Haryana,93.091177061759,70.97891156212137,122.35105177390378,33.629281562493226,72.55333812268897,47.11088227187285,Rice
Punjab,77.40103745556567,46.61541079731755,95.42907326167692,19.995523790227928,52.40782184061248,26.05036204634168,Wheat
Punjab,135.54990622996235,59.757895539224116,181.58116640119331,23.189845472829912,78.46911726929551,43.888427787403344,Rice
Haryana,108.41378522153418,51.73424531221896,90.40235384169523,20.90565137978635,55.01573863453163,30.57497592109671,Wheat
Haryana,135.63111557495128,72.86552848288153,206.2181513119601,31.18839054237388,72.50301446867844,34.466871566788576,Sugarcane
Haryana,74.16558139352928,31.72881699812084,108.07963291590853,28.38904566744923,53.735568544653084,22.901012467672373,Cotton
Punjab,113.66792627691751,56.89216074582815,136.5439772548302,28.334912874190476,74.144103151018,39.77962535349331,Rice
Punjab,81.68411062027238,28.489961258990157,96.93562857323606,21.21361937724826,58.83061559440925,26.985370415124667,Wheat
Haryana,89.80397085175656,46.922860736469325,80.02829064173586,20.290293760674334,46.5694726876416,27.74357199048878,Wheat
Haryana,90.8371754563954,41.97260110864635,108.52813879630857,30.453687985874836,55.11106281486043,23.8163694478842,Cotton
Punjab,49.14072326682245,29.14553389355065,97.52842634427483,35.230030253816246,33.46187307928227,12.577692143959792,Bajra
Haryana,89.08454856506819,48.818388093422385,124.72522894019227,24.241907814878658,75.42042600972758,40.80860069584955,Rice
Punjab,49.28703170598515,29.299261577066098,78.33891663514102,37.89390417383803,31.275896389708137,14.39480203465019,Bajra
Punjab,51.16953322302493,20.3445125370815,92.12310932670471,33.23173987779731,46.16340745497011,17.485517776911937,Bajra
Punjab,31.078190081825735,30.856724665945194,77.28294423465798,38.99681377788951,39.323793573864116,19.14020912118421,Bajra
Punjab,142.68549451245727,85.27789818165733,148.19693501662965,27.05406119605971,65.38379147236346,34.971629936343014,Sugarcane
Haryana,66.5074150091036,20.639597822814892,91.17154548417751,38.816941789754736,29.64931744079252,18.948682047281785,Bajra
Haryana,58.86983186423031,40.41686869732647,103.17553152083536,34.91569684808668,37.7630195397053,21.144791112380304,Cotton
Punjab,72.95035983786627,28.844554356002856,86.81949189683135,37.07756801051741,49.692538546784306,18.248751273590276,Bajra
Punjab,64.92852074577927,43.337288125032394,109.47789028768808,34.9809575844484,45.20794246397293,26.539265174846072,Cotton
Punjab,61.495813316461735,25.786411115609276,95.78426194472947,33.673019615798495,30.197120147238195,22.315863514302833,Bajra
Haryana,135.81299923396674,69.77216527003081,211.60126094741256,21.74446580111189,68.41804675874953,32.056551375908775,Sugarcane
Haryana,70.51457163472139,41.43132972264244,94.51326293664538,32.14185271158952,50.48273559115127,17.021865372086797,Cotton
Punjab,164.94124500181357,84.1599556315284,192.21162933435158,31.2457788593742,71.5581724812774,35.42021905946832,Sugarcane
Punjab,51.81857367338573,27.241510303123842,78.12645565641706,39.61166810998304,23.66983532237911,16.17235207405331,Bajra
Haryana,120.48008082991966,45.95928206855892,131.00521708126834,25.84437627658118,68.44916033378321,37.213555329654135,Rice
Punjab,97.3925327641538,40.77721968008374,101.50536488977602,20.92165692945228,53.645246633115285,30.404458003389472,Wheat
Punjab,76.89456108333124,36.16112474012082,86.56403387468288,19.62905821538098,51.67429850357794,30.734833807764286,Wheat
Haryana,48.15790628317337,27.98647769203038,76.22843472606519,35.61179887581477,33.07603981956221,19.653064308665783,Bajra
Haryana,146.08429458062838,64.57728411952752,211.40842346721593,26.671421571796245,64.47444413554294,37.844005150171846,Sugarcane
Haryana,140.36763452209598,52.21791256280102,140.3866582196038,28.039924274314238,73.00664408578847,37.99703094791638,Rice
Punjab,166.4848810950651,72.6923429488339,255.2869703223427,32.24529253954626,65.66127394763346,33.49288470301671,Sugarcane
Haryana,63.48936456955703,46.12966276767429,83.22453937866692,21.177780911485005,49.265293771101,28.047899551302574,Wheat
Haryana,81.38234809484725,41.30764604547074,105.53069717594913,20.24700494771316,51.48636467286354,27.54410452183755,Wheat
Punjab,172.675628168132,99.80681693438875,161.72419657485744,30.722103498863234,71.24776494242288,32.52775286576279,Sugarcane
Haryana,54.54814471574838,32.51289907135797,88.63840434292612,37.48043083091394,40.73315111015471,19.522635722719446,Bajra
Punjab,80.17269601289854,28.307804751947955,100.06734741663897,27.686776859833607,41.09770658390808,22.087091195278244,Cotton
Punjab,136.5705332712348,55.78814116164062,133.04328490604453,29.538985611490407,66.88512518998218,35.95512213282359,Rice
Punjab,59.72747222756906,23.598255619424545,72.66347061232507,35.13957143962857,37.21294346287986,20.908225412914444,Bajra
Punjab,60.395744544491706,28.942725894524813,90.28159262097216,35.69277314045979,34.045174788829534,18.066232396568758,Bajra
Punjab,86.88490378363674,35.98114228129136,92.54256935914056,19.545460717087217,41.515566785292144,27.36426283370547,Wheat
Punjab,95.16635534012441,42.849894405866685,93.69860933119874,19.31490698786921,58.60081716384134,28.072582401495346,Wheat
Punjab,70.0733341951977,23.012866695505963,59.50651057548309,34.27054997555063,30.44698979525021,19.92003616124732,Bajra
Punjab,152.35414836921916,58.28238726671833,254.20663288669786,28.799677545254777,68.7250484634651,37.05054661426193,Sugarcane
Haryana,61.242900596669294,50.37550018939564,94.93598063503896,21.604023423616987,55.460064956755,27.553688039406214,Wheat
Haryana,127.56342399174832,74.46766332436567,182.0301902645431,26.82303375755234,75.33286562580085,34.098315653012754,Sugarcane
Haryana,143.69271895600826,90.90760816042761,206.1076539698656,31.943802522271348,70.80111021811729,37.172907593377964,Sugarcane
Haryana,108.46532749281826,57.62346575053337,91.50093133711275,19.373925631564486,53.19690316304442,27.656224964219717,Wheat
Punjab,80.17931694327615,38.18237886318746,86.14128385609499,19.112803097562722,53.853593089712945,30.093188451599552,Wheat
Haryana,51.29491901409971,20.47216490410679,85.15618333949602,39.0564519923955,32.20475561580963,21.29820980910442,Bajra
Haryana,73.0968444715008,39.363649142280515,127.19729516654627,30.58427023628071,46.286743756916465,23.780408348935463,Cotton
Punjab,57.24451818559972,32.73549151306077,101.83927691457869,35.19982792187134,43.79230486168256,17.403728826248233,Bajra
Punjab,91.21452508152035,40.60213267652056,114.58711539857981,27.477996261073297,48.730023261164334,29.629904698896006,Cotton
Punjab,62.112120686178706,37.95635704838296,107.6534172724371,35.986705659946296,50.87671989008034,23.48038470900146,Cotton
Haryana,123.58243289245365,82.71401794903767,200.02219889374587,23.63891537937939,70.37515650246924,37.77867734945783,Sugarcane
Punjab,58.51618836554725,31.521571707101266,73.24680951094925,37.90008981028183,45.3486855778632,15.356318370937135,Bajra
Punjab,116.38595870029769,82.26115805468939,243.96145343055446,29.294761685616056,65.90861050327219,36.33678968350088,Sugarcane
Haryana,102.08893012011399,59.80241885532006,145.5959650439677,21.3233417928015,80.26560726261901,38.35167342061674,Rice
Haryana,144.7135808829932,70.56585852607853,179.78818345212426,27.710162027989632,69.57111687181091,36.36923446397632,Sugarcane
Haryana,139.6089417427193,57.005951699785676,146.04745358643936,23.02806844316911,67.52598892456406,37.422011764949175,Rice
Punjab,84.9109287659804,34.38380492171092,96.71699536381693,32.39220863721562,46.51135256477259,21.172908985713292,Cotton
Haryana,85.51859032200537,38.035299952459084,99.7789699451285,37.007398638681295,39.14127349176851,22.889726570953968,Cotton
Punjab,101.63050350099796,45.15799568357869,149.7066642158381,33.62613933532875,69.9237286332686,40.56815683470989,Rice
Haryana,88.33798773672056,52.021154004423366,94.94959129776471,19.261302179287174,47.371925349773775,28.880311461824608,Wheat
Punjab,39.14729921187371,23.228363112041283,73.01177573136485,35.56872082697531,34.606478846925995,17.798704382136506,Bajra
Punjab,107.99259146997035,40.34457368330372,101.30236198725382,21.248664694214476,53.43934793737278,27.804657958923173,Wheat
Punjab,88.38340527926731,30.169676886537097,106.71936962497028,34.440727304962216,41.40329347580693,21.91405613711213,Cotton
Punjab,85.4043089264484,28.269707378090303,105.57272673162245,33.03452198485266,40.41011947694632,26.82792407941825,Cotton
Punjab,55.59570679487526,30.272000887584,99.69827190782004,37.76572926692665,26.757014362347743,14.285210141584233,Bajra
Punjab,130.44801878386974,90.83233396040166,198.51598057780043,26.465200291580146,68.40220243854046,31.024997734712205,Sugarcane
Punjab,53.41347997631887,25.265142892899203,86.4154290769411,38.75493387207344,35.94886255306729,18.931787471330676,Bajra
Haryana,176.3639413446805,61.41825078522406,191.13473070364194,26.778562207114746,66.83173667307697,35.28031462750066,Sugarcane
Punjab,72.78077876751641,27.817233643326684,97.60378518140043,34.3429058460268,30.216916019775105,16.91435135699722,Bajra
Haryana,109.29332659086303,30.662402357022593,99.65388775482793,18.902172294927134,54.16488912544481,27.161963942711456,Wheat
Punjab,77.5597714641877,33.28449854667613,125.02336945415789,34.78955945399401,43.18412220633592,21.95895322090407,Cotton
Haryana,183.93708147424564,94.87400882527163,213.00622394992686,29.646147106597578,68.9638352938805,36.2201863848693,Sugarcane
Punjab,75.52179910761998,36.09034892701527,91.03794726865834,19.619108566165693,46.78348180292177,28.72666050541909,Wheat
Punjab,74.75312750772345,40.39747068613529,109.96804323466175,32.2745407190987,45.63643744357128,25.638476198579113,Cotton
Punjab,99.39499142905598,53.617800975773015,132.7269372393318,25.300760801324614,76.66403562625374,40.27149078154279,Rice
Punjab,157.06545906976476,60.17985638430909,168.58633308718726,29.4582284695259,61.08112084666828,30.369048778804398,Sugarcane
Haryana,36.31102029111376,27.13083525500942,90.87118687927999,32.6822959255337,37.59928491196719,15.488369929558953,Bajra
Haryana,69.49209586490504,47.56586206365777,85.02136450862253,20.73553733727401,64.53631754602145,27.057576664141948,Wheat
Haryana,66.41783968228373,36.72241594493521,116.75492792342102,32.23138779551438,44.61567296498169,25.783682903313093,Cotton
Haryana,72.76017849384905,48.3063607452956,82.94417648976244,18.077899712207902,60.96303102488658,24.50915025197447,Wheat
Haryana,71.50572963232848,24.353939252352788,84.67952505836287,36.59498665676767,24.564052037073836,14.5795554303745,Bajra
Haryana,152.77270057060903,79.98111995644541,210.32326045852938,30.16356180899395,62.980320627542746,33.22464414442168,Sugarcane
Punjab,75.98173025631043,31.921725288220323,104.85421336054652,35.98283806119075,40.11584229166259,21.596421826167834,Cotton
Punjab,125.40339488024478,48.044435199368685,145.91594455079823,28.409892851125978,74.3281990154104,38.01315519448958,Rice
Haryana,55.02170847195942,20.067761810497917,111.77060531207597,38.28357830156248,42.039094287901,19.446925707565136,Bajra
Haryana,86.10170488201744,50.157784721129076,85.17980502789095,18.855446007387748,56.92483208023817,29.496416682776477,Wheat
Punjab,94.65929105911721,62.87912710042288,83.6827581140034,18.591602480472872,48.09714491276502,26.918501903911285,Wheat
Haryana,57.891906241493146,26.76618205814179,78.40167922073461,36.23602865446414,41.3100584155821,19.118710819619857,Bajra
Punjab,82.84146416353498,34.61183664205325,100.8074575711952,31.346832373754232,33.73603302634331,23.339920433601442,Cotton
Punjab,61.2237434393644,30.69773877441256,91.55518415517363,34.17261185617633,32.54859145811835,20.833800182591297,Cotton
Haryana,101.38387692177851,47.569006365068766,99.8865779633413,19.603115071704377,56.359340977205186,33.961512336653755,Wheat
Haryana,124.73752860592089,66.79281688594516,135.29652883737307,27.321001870354834,67.41063126659596,38.809902663977965,Rice
Haryana,64.16341960360712,33.14443317096174,86.07753531373184,27.462432187908135,32.312814406961465,14.504951695318518,Bajra
Haryana,177.834819542402,86.76741604694595,199.03526409597646,26.565671171948427,60.451475420163234,37.306922255629196,Sugarcane
Punjab,78.46117328797723,42.95208568340139,134.77064161822892,32.89523718966702,49.098698586290475,22.011318391035065,Cotton
Haryana,78.27986765631175,34.200962787669376,90.13863533151168,20.713431246085275,55.56168974366188,33.47968347364321,Wheat
Haryana,49.35955385868005,23.958990477454503,92.9773324390973,29.625408544196596,32.789108946057056,21.023270005937825,Bajra
Punjab,111.90804007818627,52.740952377893436,137.62897135354171,30.97997894045333,72.76800750592243,43.21857852931061,Rice
Punjab,40.731659055034946,27.724790982400734,99.90359981528984,35.06481893695798,38.85474998778074,14.86618082446634,Bajra
Haryana,96.2009571874512,51.379207920309064,100.52436809977549,19.28075699434882,51.938730691463384,24.72349070383569,Wheat
Haryana,103.05123260153859,59.39941717243561,175.36235208858008,25.293749416334656,64.89971825111569,44.55829664226918,Rice
Punjab,75.72375515614893,44.768644230762014,72.86852901090333,31.38193910080619,44.886779349318125,22.009265955635584,Cotton
Punjab,126.91878971042392,57.462172894228196,161.61742314139204,29.783477727005458,76.06149808830239,40.80193585908864,Rice
Punjab,128.46060709678144,58.19967850236292,141.3666044892542,28.947355053447076,71.02635990046412,36.8732918442892,Rice
Punjab,154.19260176306145,73.17060120807865,182.0688647139191,22.623282917436057,76.37352836273854,32.40205644380015,Sugarcane
Haryana,97.4832120871285,47.73985378536269,165.27100626711774,25.970600901238537,80.6797392297191,39.48667444934056,Rice
Haryana,99.76339843741746,53.619410110361024,75.9278092899208,20.231584288425157,58.57707020622022,28.129909010320166,Wheat
Haryana,86.51325348537887,48.270773025548614,120.16375856317622,20.12563115098789,59.80518217812047,26.426619276212413,Wheat
Haryana,46.997067183926234,27.410360158751008,84.6457985930849,35.00664599832064,31.528651480904166,16.78578362976934,Bajra
Haryana,121.8430471804847,66.22608810397244,158.40060889510426,28.724465556993003,75.36643841049165,36.39987595371936,Rice
Punjab,181.81681138820397,52.90650181927344,179.05366745273426,31.08258155024092,64.75996721961158,30.661800401023214,Sugarcane
Haryana,129.93145070348484,64.83236317096805,150.58118218202694,27.91499274938746,68.85228184111817,31.827209348969188,Sugarcane
Haryana,129.41181013543158,50.86799632792079,151.49627076975833,29.034450671076623,73.80488355100887,42.43398514689987,Rice
Haryana,34.89567704311352,31.709533128005972,92.64518908516055,38.26526513630895,29.176277812903145,22.07160555935871,Bajra
Punjab,87.18857080263575,44.73503959293868,96.46905580590054,21.824829415876856,60.18223238001643,23.913220559748524,Wheat
Punjab,132.27921223228185,74.7761534350319,213.0368314396071,28.657281948732784,63.56227243338644,38.99164838854788,Sugarcane
Punjab,59.6313847997504,25.71849341133969,90.74692993707599,34.59907592989315,45.75947873620728,20.002662106426907,Bajra
Punjab,76.26616112135204,33.099076124194724,100.99658056137616,34.409726385346204,42.83211591569037,24.793122305132677,Cotton
Punjab,80.46647278840062,40.11832072954746,114.61051761054794,31.01866879982759,44.759156844806526,25.852376056025726,Cotton
Punjab,159.36262032330742,75.29113405449469,240.78982510869795,27.45427950224303,67.72848497040765,34.71591204962087,Sugarcane
Haryana,173.90482915822756,84.58394148435337,204.73559193452695,29.301847108282573,65.10480312515105,34.263335746680106,Sugarcane
Punjab,118.58237085748175,88.55572935710347,187.78284720389868,28.761208140957542,58.38229987833435,31.068467784974064,Sugarcane
Haryana,130.51455943432524,51.68075258299575,149.8043824810011,24.866461092065858,71.88115519652098,46.38010451288929,Rice
Punjab,143.41104427305817,82.31870704288295,206.70116058168236,28.290389892956945,70.23739427388307,29.881426255976315,Sugarcane
Haryana,104.35578018365203,46.64294700541089,94.81120267346566,19.78264480440457,60.39938595181571,30.036669224364374,Wheat
Haryana,87.75634184619263,36.57140866999799,91.53125608109906,17.200607503822283,58.731582612795634,29.41625941751395,Wheat
Haryana,152.63500219494583,78.6245086862561,199.7014925511408,26.046392284143106,56.04707458095113,33.08230463866069,Sugarcane
Haryana,96.07556999930173,50.60526791627156,126.99370857850091,36.987647418743144,52.096513246389335,22.444056664724567,Cotton
Haryana,59.28761258880764,31.352317978436133,106.93449550288386,39.20782791815596,37.16873319066338,15.273910617643345,Bajra
Punjab,55.60785372501303,37.13142927427697,85.81277167591068,39.84005642473932,34.96204942413816,16.720810285586914,Bajra
Punjab,32.005444763301014,36.50522598269667,88.32346371472003,38.3683050712374,39.25584053119111,18.93441940286146,Bajra
Punjab,98.01257297511545,51.18504239552945,89.84819471247611,22.478538786425336,60.37815313425568,27.17780667416777,Wheat
Haryana,147.76799385341005,82.44512497402502,181.32566418829768,26.955540346754315,67.08882392917212,38.674802105939214,Sugarcane
Haryana,35.15701550109391,22.349412882834095,62.44708180357762,35.579974181613196,30.434560509916295,15.464204003150813,Bajra
Haryana,129.8429387049843,82.07728031128862,146.27865547486027,26.227590935731254,74.87212843904003,34.10308031703627,Rice
Haryana,57.16683118964286,25.98324966261433,82.81133748264374,38.67102176261478,31.43220330107393,22.36298768569233,Bajra
Haryana,60.692578552242004,29.943475728737393,72.58379938341828,39.422932153136315,40.73601721474956,19.350060631950246,Bajra
Haryana,82.97848608259771,34.92035437972031,116.0915824451865,29.949143250561917,42.01312930750143,23.290701071473173,Cotton
Punjab,126.84500281880491,53.32881051946576,171.28866267662733,31.305008123088886,77.74082779475616,35.89426765777062,Rice
Haryana,134.15311090684042,61.00721110715967,153.6179855740838,30.559639796356482,76.68977777072513,38.02586385062395,Rice
Punjab,166.62997733863324,82.98091048661561,171.51664799624803,32.2790151676583,63.75987124518504,34.1164500103714,Sugarcane
Haryana,124.78502452737631,65.923171421613,155.47835079485512,29.617226438110965,77.2226835170839,41.34827543856422,Rice
Punjab,90.86114131421311,40.228507034316955,116.7783695858715,31.278000504122673,46.03964845980837,24.12622409997109,Cotton
Punjab,116.97560295387831,47.800120478847525,137.85953003966017,25.348903829832917,78.47163190574649,48.57584129748158,Rice
Punjab,85.20874180202145,77.60567066851983,167.87095454229978,27.1288840422243,71.46478777808879,37.805688094447895,Rice
Haryana,118.7687971538608,63.100734618451966,150.3461687407298,23.390183185376873,73.24597394271771,41.25411310402888,Rice
Haryana,97.35915875814801,54.20583843888953,105.43135735842205,20.02965220654486,58.20341033794731,28.559557862742658,Wheat
Haryana,49.93704362753313,30.253429477201472,107.35582512793222,38.80403500985754,38.38341873048391,16.825463248480084,Bajra
Punjab,35.346463568039475,26.660243632854396,87.54733441090275,42.11392757906117,38.038881667704494,18.59479151178001,Bajra
Punjab,73.71116436545867,53.787196753126885,106.7906842554778,22.85643026671124,54.602020197681504,30.635784581686714,Wheat
Haryana,104.08205875289705,68.65587847399954,118.40678061517548,26.46196558023682,75.17013705536117,40.37124200613351,Rice
Haryana,108.11993189318318,46.5779167446283,100.85168744209187,19.77129137240244,56.44727474429568,29.832254152773977,Wheat
Haryana,108.21520009559886,61.14734104545181,122.7895922628018,28.341457613647588,72.7115771916046,43.489042379252545,Rice
Haryana,104.88600726578846,58.84145593102896,166.53139589139437,25.89596732770877,69.06920715767795,36.26665808557604,Rice
Punjab,71.72915372072991,38.190065226352374,101.09844046207463,31.850516314795186,46.0822425474672,21.962097817012435,Cotton
Punjab,135.53125553673823,43.00735354787822,190.11014796235702,27.594112662742873,66.70587421494265,41.60051450510464,Sugarcane
Punjab,104.12650544900298,56.00480738617435,77.28577448556156,17.950194807855766,50.98138169552657,26.325675508776005,Wheat
Punjab,133.27322927007424,56.33551847236525,231.7979118962139,25.699615057446085,68.90608578752898,37.01305680494458,Sugarcane
Punjab,67.3519215985141,45.39742608331086,117.3624341273987,29.6440449374014,45.824607189625354,24.265285826701177,Cotton
Punjab,50.71152074393927,29.579184181430303,91.00212965744278,39.21414082311111,48.04438296198737,18.765394138651782,Bajra
Haryana,170.61999044991902,84.31280119116198,183.21564953554724,26.726969060371964,69.43237001652079,38.25181709040786,Sugarcane
Haryana,125.87304833797901,64.02540365599084,129.75408408979416,29.527711533631162,68.58374189200879,32.574512924975565,Rice
Haryana,78.10115398177145,52.00318059206769,121.0618264831545,30.58164240070893,43.00119396297959,19.06793014995911,Cotton
Haryana,78.37124909925419,41.47244913290896,98.76251426151504,17.003018325506208,55.36429095812152,30.403094712921828,Wheat
Punjab,51.444845086149,33.8654425036557,76.87342887225172,39.37569092614878,35.96874690407738,21.8905302080598,Bajra
Haryana,105.57252066626428,35.55342957804097,89.94119805223306,19.337785044098272,47.81052518276428,26.850329892150608,Wheat
Haryana,102.39379196106367,55.08036914881351,99.34053376921452,19.434635677811468,52.65518388452156,28.726620109350797,Wheat
Haryana,85.30692299097352,31.517486260678147,107.8242725495892,32.90599014813696,48.59659141466759,22.470129693988845,Cotton
Haryana,92.84775039185095,40.08070218771576,107.30176333046178,30.178019796368854,59.678289511638894,19.816679919442763,Cotton
Haryana,102.68373605625943,38.49068859889518,86.89319167600547,36.234274397513836,48.05535452555285,20.58383392245053,Cotton
Punjab,73.99233618760874,47.63561666107324,118.29581674203729,32.08569653611783,49.995502596498156,25.457858185748314,Cotton
Punjab,81.2204226874831,48.11257996082554,95.41941174732666,38.12315666581311,50.301795828664005,22.09922912697389,Cotton
Punjab,97.54662765911932,56.961801223214245,144.87650818377963,22.66618565220002,81.48669160451477,43.54252472580871,Rice
Punjab,124.99948688824792,78.05701190749777,211.0287307635109,29.314552870096993,69.53754117206621,34.096282838793634,Sugarcane
Punjab,115.4232732380427,43.39523948097731,132.88047675220596,23.159894851121514,81.84530649921233,37.43556281883198,Rice
Haryana,89.76085996726123,43.543848572767715,85.61848771722757,18.922680661369785,60.69060150292993,27.055805463797153,Wheat
Punjab,71.5973032204583,51.68019077419337,109.40991043967492,33.35632747432398,40.269799908742236,27.908687134250357,Cotton
Haryana,55.906439124927076,47.909813949116014,110.8721662919521,31.47126713859455,44.55382922889275,22.406073387551295,Cotton
